"Cancer","Subset1","Subset2","Transcript ID","Name","EXP1","EXP2","adjusted P-Value","Measure"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc002gml.1","AK097500","0.010904454541045074","0.1617824205295568","0.005999935275381034","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc002pze.1","AK097590","0.4320668427162351","2.333879597306363","0.004127560663562039","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc002fhs.1","AK123582","0.15372333425631474","2.7250330970613006","0.000009869924455908188","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc001hpe.1","AK124056","0.05124595218799732","1.1596144383413096","0.000014396081616055247","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc003pho.1","AK124950","0.021249625772819948","0.555464808431232","0.0000017167625756084592","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc003fwk.1","AK124973","0.2495687850426799","2.2865722414197096","0.000015160180264170943","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc003pca.1","AK125128","8.882393185024717e-34","2.7915154916010816","0.0024269547883239207","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc003pby.1","AK126334","0.11019279030029838","7.601260806578275","0.007376429033878691","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc003fvw.1","AK127609","0.15329593813570508","0.5992696391113768","0.0021775275922005385","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc002lgd.1","AK127787","0.08774179679864481","0.6060886706343317","0.00010585422268365841","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc001iid.1","AK128534","0.32568453787679197","2.906578654812602","0.0004104834673353195","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc004bzh.1","AK128673","0.01165959874688216","0.08382339866200493","0.004115151769900663","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc001ssz.1","AK128707","0.1736909781835346","0.7069158100942073","0.00009806590724181395","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc010zyr.1","AK307192","1.7032011989470537","4.8067854867521875","0.002344455978006801","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc010luc.1","AK308605","0.0023097174416889877","0.39346551310916617","0.005295310323843142","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc010myu.1","AK308944","0.055070598605146806","0.2781510157652936","0.0042401706660619935","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc010xck.1","AK309717","0","0.32634770417388603","0.005416160092842983","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc010mnh.1","AK309896","1.241207724409722","0.4535714713858358","0.009783834268091193","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc010mtj.1","AK311445","0.11821991920444896","0.8341185837741906","0.000807936140774918","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc001kec.1","AL157440","1.4478281056612943","5.586736830499201","0.0045815629444589615","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc002xzf.1","APCDD1L-AS1","0.03634627490792782","0.8422723535675953","0.0031493040095092765","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc003ezu.1","ARHGEF26-AS1","0.02801920811622701","0.7025067864363246","0.0006856659044309066","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc002trx.1","AX746725","0.06699373529917091","0.47424321526665136","0.0050018861131788635","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc001zhc.1","AX747968","0.08102374168652585","0.48139266950879633","0.00007950907059792978","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc002gtt.1","AX748015","0.07469262146459847","0.6266476228628293","0.000020562765009721302","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc001kfo.1","AX748062","1.0602048292632935","3.1078326649839156","0.008908796980436444","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc001sta.1","AY387666","0.051052361845159724","0.263698207469875","0.0008137265868050431","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc002yoy.2","BC014150","0.16027030744551646","2.142639500912987","0.00007490228494467023","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc001jjs.2","BC015429","0.10393630618863343","4.694345819676544","0.0015105621822090656","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc001lwe.2","BC019904","0.0408270439275996","0.1433991520482099","0.00369494599070706","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc001den.2","BC020917","0.09364378648370283","0.2445391884296076","0.0013464782523672537","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc003vhh.1","BC022431","0.04751414748915855","0.41949255144733255","0.0002705227640459478","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc001dqu.2","BC030750","2.97462377954814","0.9553756442908218","0.0024322921073326427","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc003ill.2","BC031092","0.001795448410292675","0.13789816856913759","0.0026534369531851496","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc003pgp.1","BC031876","0.4792132526870335","1.684025859109584","0.0035379892703354897","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc001hwh.2","BC032040","0.005560797104565375","0.1474674981197941","0.0004014894899330362","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc003luf.2","BC034636","0.1775745661337555","7.312578719678372","0.000002098459431178921","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc003uig.2","BC035377","0.3980331204070674","1.297966996060652","0.0017018048438989398","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc001zqm.2","BC037861","2.59606778941509","6.065575747156855","0.0008673922917664241","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc010gir.1","BC037891","0.042227336434027804","0.5493866983241967","0.007384614249940908","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc001kgy.2","BC037970","0","0.07270636778619745","0.0022684436004142047","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc003wtr.1","BC038546","0.02667118143810355","1.1599684087611963","0.0036790837666855415","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc003tab.2","BC038570","2.6991700976794273","0.45786518265623144","0.003349268057620279","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc003qer.1","BC040308","0.00008106584469407412","1.009142634264062","0.004341654164401434","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc003ssb.2","BC040327","0.037665862895425374","0.17863251528202112","0.003039485729656817","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc002knb.2","BC040631","0.08469001432040119","0.5284011928143354","0.0002171881736016531","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc001nry.2","BC040894","0.0015512509325060874","0.0956042765195021","0.0028580860788920684","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc003juz.2","BC042046","0.0025329517819702623","0.1969676853518858","0.004490882994524989","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc001ymp.1","BC042372","0.6979328598297364","2.0521721939055357","0.0015877028641807418","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc001rhx.2","BC043511","0.08234753828608923","0.37257873187099894","0.0010367120625953865","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc001upc.2","BC043582","0.019266475961606612","0.09083792153388917","0.0020172615401965756","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc001xnx.2","BC044305","0.57442106557407","2.7263741966804576","0.002755635512794182","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc010cnq.1","BC046191","0.48286820551634074","2.6855469137478782","0.0007618229925078448","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc003pbz.1","BC050580","0.11155363410445532","6.080390194068574","0.008042891361277565","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc002udp.2","BC051759","0.004558202060458613","0.2670723471011045","0.0008790589482428383","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc002pec.2","BC062328","0.5590579645235084","7.774838577326932","0.006871836281068875","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc003box.1","BC065754","0.0036649602791265002","0.09561340436886433","0.002464594312964745","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc001spc.2","BC073932","0.06664544523985474","0.33300731882114815","0.0005079287418525062","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc001pxz.1","BC089451","0.09140436000548097","0.4695300532770156","0.0011729029795245383","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc002peu.1","BC132841","0.15003282193088457","0.7541613753879025","0.00042305785368123384","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc009yis.2","BDNF-AS","0","0.04006239262703638","0.004102634735758831","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc001xvq.1","BX248253","0.013183786693047476","0.8249315642787872","0.00002639205803026327","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc002umb.1","BX538254","1.586020682574817","6.871054950501582","0.001081136668472491","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc003lqr.2","BX640700","0.10898709634364212","0.6902393800353149","0.0039847829806205146","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc001yff.3","C14orf132","0.9688786326045871","5.15155886466794","0.000030834649801466544","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc001yfy.2","C14orf64","0.06355721262382315","1.0433541596876934","0.00002669226009383081","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc001yfx.2","C14orf64","0.0364243327830449","0.26970615900504513","0.006086355844415751","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc009xza.2","CASC2","1.3483922855189836","0.5475503812899003","0.007269666789610371","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc001dgv.2","CR936677","0.10339587652700946","0.46731873879587144","0.00021717025820843904","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc010akx.1","DHRS4-AS1","9.795071856341222","0.9895012441579595","0.0054046968987137714","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc010xxw.1","DKFZp434J0226","0.04171842739084139","1.085201242291286","0.00044297310734771583","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc002ped.1","DKFZp434J0226","0.013489983205509978","0.48000649988928207","0.0010816230299907702","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc003uol.2","DLX6-AS1","0.049073757171383736","1.400877036836416","0.000028247512196718137","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc003uok.2","DLX6-AS1","0","0.1312367079751827","0.004561086823467947","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc003pwr.2","DSE","0.05816540130169195","0.41893297242617844","0.000005807456610632373","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc010ugh.1","DYX1C1-CCPG1","0.011997246595072125","0.22641601797041822","0.0025749581992680183","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc003dhj.2","ESRG","0.011727962603345935","4.7740024827844545","0.0023641267197854567","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc003yqb.1","FAM83A-AS1","0.5254343761843054","4.344584142815827","0.0073503593154848465","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc010vtx.1","FGF11","0.4612702423353313","3.370088613328941","0.0024947159687088447","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc001myr.1","FLJ41423","0.00441679839166205","0.21897700486908725","0.006266014529092228","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc003qib.1","FLJ46906","0.13524930701331944","0.8952270584689788","0.0002362737320255425","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc003qia.1","FLJ46906","0.16763494421638986","0.9868021803356416","0.0026732636256620724","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc003qhz.1","FLJ46906","0.9441944061133554","2.9095935931185846","0.004253996598253523","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc001uig.1","FZD10-AS1","0.08542175927929051","0.7441130630488652","0.0004956730888224644","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc001uih.1","FZD10-AS1","0.30125935560371886","3.1210363073338363","0.00000402660565131831","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc011bkv.1","H1FX-AS1","0.44099358961006085","1.176227034371483","0.002126242000159242","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc001qgj.2","hCG_2032978","0.05512170250618552","0.389651190920669","0.002060243263480067","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc010szm.1","HNF1A-AS1","19.02112810285735","3.0512696760978764","0.00000003804478551270601","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc002ukq.2","HOXD-AS2","0.28083384799919536","3.417178663329486","0.0008590285640164805","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc001lvl.1","IGF2-AS","0.0018572425010968251","0.047877680095356916","0.001467708869937205","TPM"
"Esophageal carcinoma","Esophageal carcinoma - Stage I(8)","Esophageal carcinoma - Stage IIA(39)","uc003ths.2","INHBA-AS1","0.003773443667967713","0.2116171967602133","0.000426870926824028","TPM"
