"Cancer","Subset1","Subset2","Transcript ID","Name","EXP1","EXP2","adjusted P-Value","Measure"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000586061.1","AC006273.5","0.7145875624999999","1.8466960882352939","0.00003442371347021922","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000606242.1","AC006273.5","0.7534878749999999","2.6141316470588234","0.000007549866951873324","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000624348.1","AC006277.3","0.42734971875","0.24855041176470588","0.009613332654460481","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000600669.1","AC006942.4","1.5288100000000002","2.5516053823529417","0.0021911393681307246","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000609791.1","AC006946.17","0.34484115624999984","0.02574017647058824","0.006566521992417876","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000424460.1","AC007128.1","0.417272125","0.005606882352941177","0.0018831987632675544","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000623179.1","AC007191.4","1.6659464375000002","1.0189201176470584","0.0006873021269702576","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000596587.1","AC007228.11","0.21559209375000002","0.3949030588235294","0.0014164274387115845","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000449569.3","AC007246.3","0.8230004375000002","1.274370382352941","0.0021848289002075116","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000404616.2","AC007249.3","0.19344721874999993","0.05425926470588235","0.004349662836144877","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000423519.4","AC007277.3","0.074044","0.33470423529411764","0.000010316079854054647","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000435627.1","AC007383.3","0.9607235937500002","1.7048797941176468","0.0004825091455370347","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000420724.1","AC007389.3","0.8121433750000001","0.37443923529411766","0.0020760037496220197","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000495081.2","AC007620.3","0.6427891562500001","1.298567088235294","0.0016096649779611528","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000447423.2","AC007743.1","0.16936834374999998","0.5594789411764707","0.00003099313216423574","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000418968.3","AC007750.5","0.6274156875000001","0.07794058823529412","0.0000000608753741093968","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000432413.2","AC007879.5","0.5408588125","0.20332526470588233","0.007944821384866189","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000430494.1","AC007879.7","0.42822449999999995","0.042340088235294115","0.0014381603815930648","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000440326.1","AC007879.7","0.8308487812500001","0.16591676470588237","0.00009267312934291374","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000460772.4","AC007952.4","0.11055978124999999","0.9643212941176472","0.0000005104636597708762","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000418335.1","AC008063.2","0.48795546875000007","0.13915264705882352","0.008011204550400771","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000563569.1","AC008088.4","0.32273009375","0.04426232352941177","0.003933249761094952","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000425887.2","AC008268.1","5.556563375","13.964340294117646","0.0000010643189358774201","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000413496.2","AC008440.5","5.774711","14.441123823529407","0.00007466777574522112","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000589457.1","AC009005.2","1.1159211874999997","0.3193840588235293","0.004366380178584634","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000590292.3","AC009005.2","0.8647899687499999","0.1833461176470588","0.0015211047547371629","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000620711.1","AC009120.6","6.491896562500001","3.0595780882352943","0.00009822420184458785","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000569981.2","AC009133.12","9.526112187499999","3.137485882352941","0.000008255979172769623","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000619159.1","AC009133.21","12.516977500000003","6.706564705882352","0.0003555542292046131","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000420330.1","AC009404.2","0.66816765625","0.42728264705882346","0.007527084403419685","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000508517.1","AC010226.4","0.81217265625","2.060806882352941","0.0000011093220459968931","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000599433.1","AC010524.2","0.42624871875000003","0.08806397058823529","0.0012510161512890572","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000577325.1","AC010761.9","6.368613437499999","2.170523352941176","0.00000004127427588055141","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000417038.1","AC010894.3","1.54945553125","0.5111017352941178","0.00006219343653579684","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000619302.1","AC010976.2","2.3263979375000003","1.1884883529411767","0.00004250183335539381","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000624820.1","AC011239.2","0.02491784375","0.1862020882352941","0.0000001984103639112727","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000413385.1","AC011286.1","0.0035435625","0.06587991176470588","0.0070249609418486375","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000451905.2","AC011294.3","0.5878197187499999","0.021402411764705885","0.0016730700997033292","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000621680.1","AC011330.13","3.1994349999999994","1.9414814411764705","0.0008236029801794492","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000598042.1","AC011516.2","0.0523209375","0.2076398823529412","0.006822765646277102","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000438047.1","AC011899.9","0.6444479375000001","1.8322732941176467","0.0000000009360597996237407","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000623522.1","AC012146.7","0.40239953125","0.19880902941176468","0.006927385268720675","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000452097.1","AC012314.8","0.4616492187499999","0.22582391176470587","0.00018152353444921668","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000562848.1","AC012531.25","0.29141296875000006","0.026321176470588237","0.007632892461637142","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000449346.1","AC013264.2","0.8650843750000001","4.856850764705883","0.0020487721568732587","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000557147.1","AC013394.2","11.290093437500001","17.506635000000003","0.004512855439839785","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000604907.1","AC015849.16","0.139586875","0","0.0030340302079064716","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000603981.1","AC015849.19","3.14277765625","1.3931849117647057","0.00015718320328449593","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000414141.1","AC016700.5","0.8797569375","0.32719705882352934","0.000831266797254788","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000422799.1","AC016910.1","0.019931874999999998","0.13757167647058824","0.000015469373620523836","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000455309.1","AC017002.1","3.31429590625","1.3091709999999999","0.00010694002813561522","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000430518.2","AC018647.3","0.25539571875","1.3488857058823531","0.00000012642843954574863","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000432866.3","AC018647.3","0.03503253125","0.24169252941176467","0.0009158985108159186","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000458087.3","AC018647.3","0.24436146874999998","0.9002212647058823","0.00008887681342822123","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000573479.1","AC021224.1","14.505344312499998","2.043807558823529","0.0008886415704761798","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000589276.1","AC024592.9","0.36415868749999997","0.039213323529411766","0.00029797083170635986","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000439325.1","AC026202.3","0.6686203124999999","0.3050249411764706","0.00478736512370288","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000575922.3","AC027601.1","0.9104172187499999","0.5838199117647058","0.00895488639298359","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000623864.1","AC053503.12","0.0392299375","0.18015535294117646","0.006573983184830999","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000596473.1","AC068499.10","0.09754903125","0.3541043235294118","0.008399834616085781","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000449248.1","AC068580.6","3.2653708125","1.0909391764705887","0.0000025398454473732307","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000553321.1","AC068831.6","0.25371990625","0.09295470588235293","0.00026299971727163356","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000423600.1","AC069513.4","0.34725765625","0.11758341176470587","0.0033108418487410706","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000607412.1","AC072062.1","0.34767381249999996","0.06346270588235293","0.00007307437484129814","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000447070.1","AC074117.10","13.720330000000002","6.761589117647058","0.000009701582664120896","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000417422.1","AC079630.2","0.30720087500000004","1.2951259117647056","0.00012688108356524453","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000618127.1","AC079630.4","3.21550859375","9.180341029411764","0.00000019713033155560054","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000429730.1","AC079767.4","4.0575688125","1.9252795882352938","0.0025740842454448137","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000619652.1","AC083884.8","0.28917962500000005","0.04013388235294118","0.00033207972618205014","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000580291.3","AC087294.2","0.38781353125","0.1503384705882353","0.0002821417791164745","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000398832.2","AC090616.2","1.1234125624999998","3.5746365882352946","0.00000000914071316527154","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000433601.1","AC091132.1","0.20003656249999996","0.036788029411764706","0.002277300719370592","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000413706.1","AC091729.9","0.796710125","0.43414044117647044","0.005500280588539077","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000420905.1","AC091814.3","1.3963352812499998","0.6678292941176471","0.00043105030068079254","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000623022.1","AC092066.1","3.2976893749999996","5.13883882352941","0.0002126235319795227","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000417557.1","AC092535.3","0.19343978125000003","0.03255685294117647","0.0014671702151334673","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000548051.1","AC092652.1","0.034093687500000004","0.33952538235294116","0.004977326545294047","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000434301.1","AC092667.2","0.03068046875","0.16947976470588233","0.00011781064884997355","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000428647.1","AC092669.3","10.707118749999996","3.4502418823529415","0.00026906854077976783","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000456363.1","AC093110.3","5.3745298437499995","19.697108529411768","0.000000008927551532653289","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000441875.1","AC093484.4","0.29975290625","0.9432592941176471","0.00009652189834411173","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000434020.1","AC093609.1","0.120087","0.596592588235294","0.0000000004360256923603621","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000415479.1","AC093850.2","3.38910071875","0.2251790588235294","0.000002631538242973669","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000418615.1","AC096670.3","0.18707721875","0.46506579411764704","0.002904063545659644","FPKM"
"Lung adenocarcinoma","Lung adenocarcinoma - Smoker(32)","Lung adenocarcinoma - Normal Never smoker(34)","ENST00000343987.2","AC096772.6","3.7392890625000006","6.645657058823527","0.000000017653698081304708","FPKM"
